gene	hap1_time2_observed_logFC	torin_time2_observed_logFC	time2_pval	time2_residual_logFC	time2_fdr	time2_significant	time2_response
CDC6	-2.63118079112661	-2.88792431388205	0.452828306435585	-0.256743522755439	0.765448593046553	FALSE	None
EIF3A	-3.58539826209355	-3.8425166291526	0.691458055016956	-0.257118367059053	0.900353211801348	FALSE	None
AASS	0.445752525327187	0.188602214154745	0.160685472537209	-0.257150311172441	0.455504123064321	FALSE	None
NIN	0.0928938265155979	-0.164947679417099	0.902462275054423	-0.257841505932697	0.973444806665432	FALSE	None
XPNPEP1	1.16213826259894	0.903085904135626	0.345310897182987	-0.259052358463313	0.666547331598	FALSE	None
MRPL13	-5.33132466923133	-5.59044021782959	0.575425874662466	-0.259115548598253	0.841041338441326	FALSE	None
TAL1	-0.144099893773629	-0.403888891503348	0.803032886346181	-0.259788997729719	0.944957331951703	FALSE	None
MAPKAP1	-2.06430937779285	-2.3250688173466	0.934887200362667	-0.260759439553754	0.981547108059178	FALSE	None
SMARCAD1	-1.01957719133737	-1.28186546808815	0.389233298727313	-0.262288276750779	0.711579082101172	FALSE	None
ZHX1	0.464258468430425	0.201475919694111	0.80633377841523	-0.262782548736314	0.944957331951703	FALSE	None
HAUS5	-3.01376371704011	-3.27656953442295	0.802600368228447	-0.262805817382839	0.944957331951703	FALSE	None
CCT2	-4.82958180609365	-5.09256015403038	0.334925926788151	-0.262978347936731	0.663430180501966	FALSE	None
ARL6IP1	0.585436935969677	0.322187349152673	0.216856638760083	-0.263249586817004	0.53117308408621	FALSE	None
BLMH	-0.482938301490457	-0.746442841957274	0.574230548668709	-0.263504540466817	0.841041338441326	FALSE	None
POLR3E	-3.75518052089094	-4.01933901075008	0.678201082289267	-0.26415848985914	0.894518188110608	FALSE	None
BZW1	0.256527824417772	-0.00766039052015269	0.56057399575302	-0.264188214937925	0.835991856564828	FALSE	None
LSG1	-5.2023367368233	-5.46890435109172	0.662090087024145	-0.266567614268422	0.885915140221614	FALSE	None
AR	-0.0555799722680672	-0.323041363018538	0.594883930583728	-0.26746139075047	0.850696829678176	FALSE	None
PRCC	-1.33369399133403	-1.60141899182308	0.65287003041307	-0.267725000489051	0.880531700432365	FALSE	None
MAPRE1	-0.856463972759467	-1.1243322811489	0.774840301727361	-0.267868308389437	0.931290734935497	FALSE	None
MTMR1	0.442275498169654	0.173733425533054	0.216856638760083	-0.2685420726366	0.53117308408621	FALSE	None
DEPDC1	0.746195441959416	0.477618171829899	0.345310897182987	-0.268577270129517	0.666547331598	FALSE	None
EFR3A	0.566209705065231	0.297556787537732	0.743702065375981	-0.268652917527499	0.918562938876975	FALSE	None
VCL	-1.42865864987876	-1.69784530490397	0.743702065375981	-0.269186655025208	0.918562938876975	FALSE	None
RAE1	-5.71279963920528	-5.98204974920936	0.75536650652072	-0.269250110004084	0.924794043765797	FALSE	None
GYS1	-0.417200729081633	-0.687303790525354	0.37240530491551	-0.27010306144372	0.695964464044123	FALSE	None
FGF13	0.370602367407124	0.100107280203929	0.245274872913193	-0.270495087203195	0.569556577558135	FALSE	None
LIFR	0.255816282277392	-0.0156940570392732	0.80633377841523	-0.271510339316665	0.944957331951703	FALSE	None
SNAP47	0.279086939511962	0.00742918874906913	0.345310897182987	-0.271657750762893	0.666547331598	FALSE	None
DOCK7	-0.783659990161528	-1.05542917990701	0.80633377841523	-0.271769189745485	0.944957331951703	FALSE	None
RPTOR	-4.64999378882134	-4.92186842412517	0.504151097413649	-0.27187463530383	0.801506051314644	FALSE	None
UIMC1	-0.724827460942748	-0.996863723801164	0.65287003041307	-0.272036262858416	0.880531700432365	FALSE	None
RAD54L2	0.0686097999472672	-0.203850388382792	0.412375778055245	-0.27246018833006	0.730894011505464	FALSE	None
PARP16	-0.522553568991168	-0.795314842453873	0.594883930583728	-0.272761273462705	0.850696829678176	FALSE	None
RNF145	0.0252017222598599	-0.247961986081805	0.436289427525659	-0.273163708341665	0.750391989850829	FALSE	None
WAC	-3.22756127019468	-3.50108570750701	0.575298283043245	-0.273524437312328	0.841041338441326	FALSE	None
MED10	-4.26055159957	-4.53443320738355	0.723082807519087	-0.273881607813549	0.913143064268851	FALSE	None
TOR3A	-0.685518217018192	-0.95940176488093	0.933879079585335	-0.273883547862738	0.981547108059178	FALSE	None
RCN1	-0.921227875972666	-1.1952936896538	0.771452302229766	-0.274065813681135	0.931290734935497	FALSE	None
WDR18	-5.05431019603337	-5.32863433442461	0.86786138671208	-0.274324138391243	0.961848318584868	FALSE	None
CTDSP2	-0.418555383655483	-0.693516306983383	0.693096250203193	-0.2749609233279	0.900353211801348	FALSE	None
HSPA5	-5.22826899265607	-5.50346266440224	0.616861497762701	-0.27519367174617	0.86695269190558	FALSE	None
UBE2A	-0.729320302237189	-1.00470550849366	0.40621192103125	-0.275385206256467	0.730080819339266	FALSE	None
MKI67	0.309616491050514	0.0337361891325761	0.304590816047085	-0.275880301917938	0.62740040044435	FALSE	None
ABT1	-3.77503341038441	-4.05115095522724	0.630728646556217	-0.276117544842824	0.871361993661759	FALSE	None
SDR39U1	-0.0274960201032155	-0.303799952292522	0.574016038494751	-0.276303932189306	0.841041338441326	FALSE	None
NARF	0.0652564199633007	-0.211502012791716	0.383520916836047	-0.276758432755017	0.71063720301745	FALSE	None
PGAM5	-0.881606707240528	-1.15848115652722	0.532733543548384	-0.276874449286696	0.820350879618762	FALSE	None
USP48	0.617816813710053	0.340687480964194	0.173608899884423	-0.277129332745859	0.477296141669239	FALSE	None
DHRS7	0.0924022733019605	-0.184798890137862	0.389233298727313	-0.277201163439823	0.711579082101172	FALSE	None
PSMD2	-2.44127968046309	-2.71851731919105	0.662409131072689	-0.277237638727956	0.885915140221614	FALSE	None
FAM168A	0.479498675264859	0.201783769826687	0.558988678459019	-0.277714905438172	0.835991856564828	FALSE	None
CDK10	-2.32617403244711	-2.60405559512537	0.160685472537209	-0.277881562678265	0.455504123064321	FALSE	None
NTMT1	-0.0970440427453003	-0.375247827239785	0.902462275054423	-0.278203784494484	0.973444806665432	FALSE	None
C9orf78	-3.75348327804444	-4.03171839218084	0.287174050166971	-0.278235114136398	0.611692407235736	FALSE	None
RDH11	-0.0979728897717268	-0.376427619860851	0.65287003041307	-0.278454730089124	0.880531700432365	FALSE	None
IDH3B	0.789929064785622	0.511387383018328	0.136974224446085	-0.278541681767293	0.418667435535731	FALSE	None
GHITM	-0.270339111699218	-0.549071705620294	0.682673807575057	-0.278732593921076	0.894518188110608	FALSE	None
COPS6	-3.14791379848107	-3.4269902676133	0.600868368874209	-0.27907646913223	0.857787462168215	FALSE	None
UBE4B	0.196179372248331	-0.0831251491137113	0.774840301727361	-0.279304521362042	0.931290734935497	FALSE	None
CLDND1	-0.789109681097832	-1.06849197700661	0.493248849916637	-0.279382295908774	0.78951766602972	FALSE	None
MYO9A	-1.38771914161281	-1.66735279930117	0.61851334678424	-0.279633657688357	0.86695269190558	FALSE	None
TSN	-1.07459429540008	-1.3568870567142	0.366875192434742	-0.282292761314113	0.690974440162293	FALSE	None
MTA3	0.0160656273651827	-0.267133847356118	0.201679436339622	-0.2831994747213	0.510957874410301	FALSE	None
TRIM13	0.359541318066369	0.0761289945800896	0.623594278712037	-0.28341232348628	0.86695269190558	FALSE	None
HEBP2	0.33975955318738	0.0561086697444974	0.436289427525659	-0.283650883442883	0.750391989850829	FALSE	None
SOCS2	-0.955177908135361	-1.24021457820652	0.743702065375981	-0.285036670071156	0.918562938876975	FALSE	None
PI4KB	-2.69471127377793	-2.98008803510327	0.61851334678424	-0.28537676132534	0.86695269190558	FALSE	None
ASH1L	0.0961162396649249	-0.189290055816006	0.604086072518549	-0.285406295480931	0.857787462168215	FALSE	None
PSMC4	-3.58400486795685	-3.869669199117	0.632034137952534	-0.285664331160149	0.871361993661759	FALSE	None
NIPBL	-3.68970795688595	-3.97573258607722	0.708489645721578	-0.286024629191266	0.906364469519104	FALSE	None
DNTTIP2	-3.61836880722329	-3.90479708184	0.450681502487554	-0.28642827461671	0.765448593046553	FALSE	None
KLHL42	-0.211566459913189	-0.498115858659627	0.917402104815946	-0.286549398746438	0.98136272095935	FALSE	None
SLC4A2	-0.28877413621243	-0.575403881496208	0.867934549547612	-0.286629745283778	0.961848318584868	FALSE	None
UBIAD1	-0.0696703763741533	-0.35649396115369	0.201679436339622	-0.286823584779537	0.510957874410301	FALSE	None
RAD51	-4.10818641209621	-4.39537763299653	0.708022931777687	-0.287191220900311	0.906364469519104	FALSE	None
FBXO41	-0.616931032172345	-0.904805702281159	0.5202360544447	-0.287874670108814	0.807808088548234	FALSE	None
RNF216	-0.0459355559869156	-0.334124837616505	0.934887200362667	-0.288189281629589	0.981547108059178	FALSE	None
NT5DC2	-1.14382681098467	-1.43203823795194	0.69322618262151	-0.288211426967269	0.900353211801348	FALSE	None
EIF3B	-4.61334266407984	-4.90168059055628	0.616107171517679	-0.288337926476435	0.86695269190558	FALSE	None
GRB10	0.106699814559543	-0.181947926219764	0.249556194554941	-0.288647740779307	0.569556577558135	FALSE	None
SGSM3	-0.262159889261051	-0.551081004281494	0.547463181263461	-0.288921115020443	0.825612559445843	FALSE	None
PON2	0.541709854775578	0.252568741753364	0.285440870895821	-0.289141113022214	0.608722297612236	FALSE	None
LAMB1	0.678977589543478	0.389479220655659	0.460958749211566	-0.289498368887819	0.76754914938559	FALSE	None
MTAP	-0.219996057203402	-0.509875878685874	0.633325914515613	-0.289879821482473	0.871361993661759	FALSE	None
ADIPOR1	-0.283160242727684	-0.573156848176863	0.693485553700232	-0.289996605449179	0.900353211801348	FALSE	None
CCDC124	-0.822946007615278	-1.11363605104224	0.5038293356353	-0.290690043426964	0.801506051314644	FALSE	None
SGO2	0.450959165684245	0.160202521439437	0.164629151487574	-0.290756644244808	0.463013263923614	FALSE	None
POLDIP2	-1.67318516958946	-1.96403798804721	0.29781557745675	-0.290852818457749	0.62740040044435	FALSE	None
GAPVD1	0.603742289622207	0.312578909045084	0.324548174828994	-0.291163380577123	0.648120474561853	FALSE	None
CCNK	-4.87386516995945	-5.16553629325902	0.556398280997995	-0.291671123299565	0.835991856564828	FALSE	None
TRIP13	-1.09007478443424	-1.38247838052492	0.406264253092316	-0.292403596090681	0.730080819339266	FALSE	None
UHRF2	0.349045091064587	0.056343059259062	0.682673807575057	-0.292702031805525	0.894518188110608	FALSE	None
NRDC	-1.77363849174117	-2.06645840067144	0.900596782542675	-0.292819908930268	0.973444806665432	FALSE	None
KLHL21	0.260968857161171	-0.0328021958856955	0.152386501714796	-0.293771053046867	0.444444696657521	FALSE	None
C3orf58	-1.06628991867737	-1.36058455135553	0.678268681794262	-0.294294632678168	0.894518188110608	FALSE	None
CCDC97	0.0283854200211009	-0.266293875849554	0.285440870895821	-0.294679295870655	0.608722297612236	FALSE	None
KNSTRN	-0.143607279324045	-0.438614139112017	0.5202360544447	-0.295006859787972	0.807808088548234	FALSE	None
RTN3	0.319473371415602	0.0240813378653404	0.106445693561888	-0.295392033550262	0.368203890899715	FALSE	None
OBSL1	0.0971472061624473	-0.198406315988053	0.933842350433672	-0.2955535221505	0.981547108059178	FALSE	None
DCAF16	0.76178363659974	0.465921884920504	0.594883930583728	-0.295861751679236	0.850696829678176	FALSE	None
GYG1	0.293006125834759	-0.00314506101952897	0.160685472537209	-0.296151186854288	0.455504123064321	FALSE	None
NCS1	0.466394679542261	0.169823228765371	0.201679436339622	-0.29657145077689	0.510957874410301	FALSE	None
SNX2	0.0806548983522837	-0.217680494693445	0.460958749211566	-0.298335393045729	0.76754914938559	FALSE	None
SHC1	-0.432064095610278	-0.730423506694564	0.345388797982272	-0.298359411084286	0.666547331598	FALSE	None
SLC38A2	-0.893406115651181	-1.19176852843306	0.430596710183898	-0.298362412781876	0.749193153310233	FALSE	None
ATP6V0E2	-0.242501054868074	-0.540910394431098	0.455101206583374	-0.298409339563024	0.765448593046553	FALSE	None
COMMD8	-0.580270993499871	-0.879076604351029	0.594883930583728	-0.298805610851157	0.850696829678176	FALSE	None
FAR1	0.973076366568591	0.673987792444579	0.566774494589651	-0.299088574124013	0.836188095687693	FALSE	None
TMEM192	-0.455343229691922	-0.754989975306015	0.663150072697616	-0.299646745614093	0.885915140221614	FALSE	None
CEP250	-1.46598671577932	-1.76582842950633	0.480193411067083	-0.299841713727008	0.784018650355148	FALSE	None
TMOD2	0.221788756044228	-0.0785715105342535	0.712965124764759	-0.300360266578481	0.906364469519104	FALSE	None
C1GALT1C1	0.681935602491869	0.381484193875082	0.967417297543179	-0.300451408616787	0.993927738404031	FALSE	None
PAPD4	0.134269124265242	-0.166563496908296	0.505967062705705	-0.300832621173537	0.801506051314644	FALSE	None
RRM2B	0.356242425302481	0.0550721678163436	0.902462275054423	-0.301170257486137	0.973444806665432	FALSE	None
APBB1	-0.90704424704083	-1.20892686961279	0.618356944920771	-0.301882622571958	0.86695269190558	FALSE	None
GLOD4	0.126365366109093	-0.175984583457217	0.249556194554941	-0.30234994956631	0.569556577558135	FALSE	None
LAP3	-0.383641318544253	-0.6866223524845	0.743702065375981	-0.302981033940247	0.918562938876975	FALSE	None
PNMA2	-1.14728124115363	-1.45097211854641	0.561273145221341	-0.303690877392786	0.835991856564828	FALSE	None
CDCA2	-0.0809031251895648	-0.384875856857841	0.647104065423022	-0.303972731668276	0.880531700432365	FALSE	None
CENPU	-0.773805005021897	-1.0780569379589	0.512486352283095	-0.304251932937007	0.801665226030992	FALSE	None
ATP6V0E1	0.277861890922477	-0.0264406694003341	0.533647306759947	-0.304302560322811	0.820350879618762	FALSE	None
PRR11	-0.543313905653796	-0.848579772211417	0.216856638760083	-0.305265866557622	0.53117308408621	FALSE	None
FAM192A	-0.612787840841209	-0.918597249757768	0.774840301727361	-0.305809408916558	0.931290734935497	FALSE	None
VMA21	-2.90399303287266	-3.21030535990713	0.647838446890927	-0.306312327034462	0.880531700432365	FALSE	None
PCK2	-0.281621780936431	-0.588390451029889	0.345310897182987	-0.306768670093458	0.666547331598	FALSE	None
NCBP1	-4.26835464066002	-4.57523190962769	0.647104065423022	-0.306877268967673	0.880531700432365	FALSE	None
SLF2	-2.16484245832307	-2.47203564130426	0.632034137952534	-0.307193182981187	0.871361993661759	FALSE	None
MLLT11	-0.380075681976612	-0.687415863361807	0.403842938764215	-0.307340181385195	0.730080819339266	FALSE	None
UQCRB	-1.56735621887566	-1.87477981680359	0.934887200362667	-0.307423597927927	0.981547108059178	FALSE	None
CDC123	-5.09240694959868	-5.40006591093732	0.692542191857564	-0.307658961338637	0.900353211801348	FALSE	None
CALM3	-1.13521954497026	-1.44296457120431	0.519351663596324	-0.307745026234046	0.807808088548234	FALSE	None
MRPS25	-1.86120114247831	-2.17023144285457	0.28041358790292	-0.309030300376256	0.608722297612236	FALSE	None
TMEM41A	0.155473445628651	-0.153965990293715	0.232811909318818	-0.309439435922367	0.552779655987327	FALSE	None
BORA	-0.115639796453822	-0.425149845463805	0.232811909318818	-0.309510049009983	0.552779655987327	FALSE	None
RPL36A	-2.645310327089	-2.95484480294038	0.618082779529923	-0.309534475851377	0.86695269190558	FALSE	None
BUB1	-1.35059788047976	-1.66018176674488	0.345310897182987	-0.309583886265123	0.666547331598	FALSE	None
KIAA0368	0.438933421163898	0.129082337661823	0.201679436339622	-0.309851083502075	0.510957874410301	FALSE	None
RIOK2	-5.76371933070302	-6.07455893939502	0.467077294156024	-0.310839608692001	0.772968608774238	FALSE	None
PJA2	-0.328490571493059	-0.639700803501814	0.304590816047085	-0.311210232008755	0.62740040044435	FALSE	None
NCR3LG1	0.398487985192686	0.0871693429327819	0.594883930583728	-0.311318642259904	0.850696829678176	FALSE	None
ZZZ3	-2.27456578528141	-2.58620699432489	0.883801440976704	-0.311641209043474	0.971262562285307	FALSE	None
GMPS	-3.93974488089459	-4.25165208523489	0.633325914515613	-0.311907204340307	0.871361993661759	FALSE	None
NSMAF	0.105440279282569	-0.206882649072535	0.267097024243296	-0.312322928355104	0.590177787883595	FALSE	None
