gene1	gene2	time1_observed_logFC	time1_expected_logFC	time1_pval	time2_observed_logFC	time2_expected_logFC	time2_pval	time1_residual_logFC	time2_residual_logFC	time1_fdr	time2_fdr	time1_is_gi	time2_is_gi
FARP2	FARP1	0.421798982243579	0.452987968355075	0.934887200362667	0.236894450157441	0.919411772276965	0.00230645771025736	-0.0311889861114956	-0.682517322119523	0.962877835104064	0.0165296135901777	FALSE	TRUE
ZYX	FBLIM1	-0.0577517025828948	-0.192553717262638	1	-0.402797337603346	-0.245949755266259	0.712965124764759	0.134802014679743	-0.156847582337086	1	0.832801368146272	FALSE	FALSE
FBLIM1	ZYX	-0.0918645593576795	-0.200085919615872	0.870194456435353	-0.699727030565113	-1.90197028802153	0.0263540443400591	0.108221360258192	1.20224325745642	0.927488436913281	0.0956811741739348	FALSE	TRUE
FBN1	FBN2	-0.151892958213917	0.675415319306827	8.97899863277855e-05	-0.628263277651227	0.330398415270083	0.00987482265059421	-0.827308277520744	-0.95866169292131	0.00097284268651207	0.0490532706397748	TRUE	TRUE
FBN2	FBN1	0.188159366152132	1.12717326917182	0.00754354504894096	-0.141372710669643	1.08864830351099	0.0164317222193857	-0.939013903019691	-1.23002101418063	0.0284381314721719	0.068723555543692	TRUE	TRUE
FBXO25	FBXO32	0.307219922254803	0.674457278893899	0.232811909318818	-0.00347309531084352	0.212640720910182	0.232811909318818	-0.367237356639096	-0.216113816221025	0.381822630777943	0.418757107480646	FALSE	FALSE
FBXO32	FBXO25	0.331793724718957	1.02908635396904	0.0329436416982427	0.0860366188340888	0.20901122340316	0.148479991170565	-0.697292629250081	-0.122974604569071	0.0894091735242248	0.313356545783279	TRUE	FALSE
FEM1C	FEM1A	0.444372585554706	0.449501695701146	1	0.620653277108126	0.94825678683972	0.1	-0.00512911014643985	-0.327603509731594	1	0.238474870017331	FALSE	FALSE
FEM1A	FEM1C	0.669009611193007	0.121884993286381	0.136974224446085	0.895774305478344	0.375579666458071	0.65287003041307	0.547124617906626	0.520194639020273	0.260326702814658	0.792894229345441	FALSE	FALSE
FER	FES	-0.123064245412855	0.402858212405487	0.594883930583728	-0.376993922103441	-0.469220699028563	0.870194456435353	-0.525922457818342	0.0922267769251225	0.734134787877318	0.927488436913281	FALSE	FALSE
FES	FER	-0.171990118253233	0.062483569428129	0.345310897182987	-0.475902949475641	-0.973744473653274	0.148479991170565	-0.234473687681362	0.497841524177634	0.506014690653664	0.313356545783279	FALSE	FALSE
FGF2	FGF1	-0.225875669450834	1.381141770593	5.61896554302828e-05	-0.360404081156594	1.44877597593138	0.0036743109353476	-1.60701744004384	-1.80918005708798	0.000696549242090713	0.023191980949717	TRUE	TRUE
FGF1	FGF2	0.538600226404998	0.833670113508703	0.566774494589651	0.258396993870877	0.00922183839234447	0.512486352283095	-0.295069887103705	0.249175155478533	0.712220734753753	0.683977905665896	FALSE	FALSE
FHOD1	FHOD3	0.256539689387105	0.756093271822353	0.0612792417000994	0.00645986261610342	0.983039060066138	0.0555296397209032	-0.499553582435248	-0.976579197450034	0.141714683326616	0.160860598433606	FALSE	FALSE
FHOD3	FHOD1	0.537237397453164	0.374386001418011	0.967417297543179	0.700513364279353	0.567426854808874	0.902462275054423	0.162851396035152	0.133086509470479	0.984590385665247	0.943607971485476	FALSE	FALSE
FLNB	FLNC	-0.168795264144454	0.661548066148764	0.0453338990979227	-0.549701439916757	0.68687092446857	0.0367175416419757	-0.830343330293218	-1.23657236438533	0.113623761673482	0.122332535833798	FALSE	FALSE
